nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-16 12:19:36",2800,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-16 13:10:00",1440,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-16 12:20:01",1450,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-15 18:10:00",-1960,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-16 13:10:00",640,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-16 13:10:00",260,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-16 13:10:00",480,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-16 10:37:31",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-16 13:10:00",4490,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-16 13:10:00",170,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-16 12:00:46",950,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-16 12:00:46",300,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-16 12:20:29",1650,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-16 13:10:00",1280,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-16 13:10:00",1280,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-16 13:00:00",1650,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-16 13:40:00",180,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-16 13:40:00",80,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-16 13:10:00",470,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-16 13:40:00",5960,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-16 13:20:00",280,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-16 13:40:00",230,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-16 12:19:36",2800,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-16 13:40:00",1380,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-16 12:20:01",1450,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-15 18:10:00",-1960,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-16 13:40:00",620,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-16 13:40:00",250,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-16 13:40:00",460,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-16 10:37:31",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-16 13:40:00",4490,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-16 13:40:00",180,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-16 12:00:46",950,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-16 13:00:06",300,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-16 12:20:29",1650,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-16 13:40:00",1250,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-16 13:40:00",1230,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-16 13:40:00",1640,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-16 14:10:00",180,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-16 14:10:00",80,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-16 13:10:00",470,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-16 14:10:00",6020,"Status : Normal"
