tanggal,waktu,nama_pintu_air,lokasi,latitude,longitude,tinggi_air,status_siaga
2019-02-07,10:30:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,10:30:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2770,Status : Siaga 3
2019-02-07,10:30:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,10:30:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,11:40:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,10:40:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1020,Status : Normal
2019-02-07,10:40:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6110,Status : Normal
2019-02-07,10:40:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,300,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,10:40:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2060,Status : Siaga 2
2019-02-07,10:40:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020,Status : Siaga 2
2019-02-07,10:40:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1910,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,10:40:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,10:40:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,680,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,10:40:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3240,Status : Normal
2019-02-07,10:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,700,Status : Normal
2019-02-07,10:50:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,10:40:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,10:40:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2770,Status : Siaga 3
2019-02-07,10:40:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,10:40:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,11:50:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,10:50:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1020,Status : Normal
2019-02-07,10:50:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6110,Status : Normal
2019-02-07,10:50:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,10:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2060,Status : Siaga 2
2019-02-07,10:50:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020,Status : Siaga 2
2019-02-07,10:50:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1900,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,10:50:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,10:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,780,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,10:40:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3240,Status : Normal
2019-02-07,10:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,700,Status : Normal
2019-02-07,11:00:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,10:50:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,10:50:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2770,Status : Siaga 3
2019-02-07,10:50:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,10:50:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,12:00:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,11:00:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1020,Status : Normal
2019-02-07,10:50:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6110,Status : Normal
2019-02-07,11:00:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,9:20:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,-400,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,11:00:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2070,Status : Siaga 2
2019-02-07,11:00:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2030,Status : Siaga 2
2019-02-07,11:00:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1890,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,11:00:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,490,Status : Normal
2019-02-07,11:00:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,700,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,11:00:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,11:00:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,770,Status : Normal
2019-02-07,11:10:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,11:00:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,11:00:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2780,Status : Siaga 3
2019-02-07,11:00:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,11:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,12:10:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,11:10:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1020,Status : Normal
2019-02-07,11:10:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6100,Status : Normal
2019-02-07,11:10:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,11:10:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,470,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,11:10:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2070,Status : Siaga 2
2019-02-07,11:10:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2040,Status : Siaga 2
2019-02-07,11:10:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1890,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,11:10:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,500,Status : Normal
2019-02-07,11:10:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,360,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,11:10:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,11:00:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,770,Status : Normal
2019-02-07,11:10:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,11:10:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,11:10:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2780,Status : Siaga 3
2019-02-07,11:10:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,11:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,11:20:00AM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,12:20:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,11:20:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1020,Status : Normal
2019-02-07,11:20:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6100,Status : Normal
2019-02-07,11:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,11:20:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,470,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,11:20:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2060,Status : Siaga 2
2019-02-07,11:20:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2030,Status : Siaga 2
2019-02-07,11:20:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1880,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,11:20:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,510,Status : Normal
2019-02-07,11:20:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,730,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,11:20:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,11:20:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,770,Status : Normal
2019-02-07,11:20:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,11:10:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,11:20:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2780,Status : Siaga 3
2019-02-07,11:20:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,11:20:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,11:30:00AM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,12:30:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,11:30:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1020,Status : Normal
2019-02-07,11:30:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,5840,Status : Normal
2019-02-07,11:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,11:30:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,480,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,11:30:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2050,Status : Siaga 2
2019-02-07,11:30:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2030,Status : Siaga 2
2019-02-07,11:30:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1870,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,11:30:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,510,Status : Normal
2019-02-07,11:30:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,780,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,11:30:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,11:30:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,750,Status : Normal
2019-02-07,11:20:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,11:30:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,11:30:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2720,Status : Siaga 3
2019-02-07,11:30:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,11:30:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,11:40:00AM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,12:40:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,11:40:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,940,Status : Normal
2019-02-07,11:40:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6100,Status : Normal
2019-02-07,11:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,11:40:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,490,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,11:40:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2050,Status : Siaga 2
2019-02-07,11:40:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2030,Status : Siaga 2
2019-02-07,11:40:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1870,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,11:40:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,510,Status : Normal
2019-02-07,11:40:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,710,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,11:40:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,11:40:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,750,Status : Normal
2019-02-07,11:20:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,11:40:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,11:40:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2670,Status : Siaga 3
2019-02-07,11:40:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1540,Status : Siaga 2
2019-02-07,11:40:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,11:50:00AM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,12:50:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,11:50:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1000,Status : Normal
2019-02-07,11:50:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6090,Status : Normal
2019-02-07,11:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,11:50:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,450,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,11:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2050,Status : Siaga 2
2019-02-07,11:50:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2000,Status : Siaga 2
2019-02-07,11:50:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1860,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,11:50:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,510,Status : Normal
2019-02-07,11:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,340,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,11:50:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,11:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,780,Status : Normal
2019-02-07,12:00:00PM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,11:50:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,11:50:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2640,Status : Siaga 3
2019-02-07,11:50:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1550,Status : Siaga 2
2019-02-07,11:50:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,12:00:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,1:00:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,12:00:00PM,PS. Depok,Ciliwung,-6.40042,106.831524,820,Status : Normal
2019-02-07,12:00:00PM,PA. Manggarai,Ciliwung,-6.207825,106.848458,5950,Status : Normal
2019-02-07,11:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,12:00:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,20,Status : Normal
2019-02-07,12:00:00PM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,12:00:00PM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020,Status : Siaga 2
2019-02-07,12:00:00PM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1970,Status : Siaga 3
2019-02-07,12:00:00PM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1850,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,12:00:00PM,PS. Angke Hulu,Angke,-6.220047,106.694137,510,Status : Normal
2019-02-07,11:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,340,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,12:00:00PM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,12:00:00PM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,780,Status : Normal
2019-02-07,12:00:00PM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,12:00:00PM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,12:00:00PM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2580,Status : Siaga 3
2019-02-07,12:00:00PM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1560,Status : Siaga 2
2019-02-07,12:00:00PM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1270,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,12:10:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,1:10:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,12:10:00PM,PS. Depok,Ciliwung,-6.40042,106.831524,990,Status : Normal
2019-02-07,12:10:00PM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6020,Status : Normal
2019-02-07,11:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,12:10:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,-330,Status : Normal
2019-02-07,12:10:00PM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,12:10:00PM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020,Status : Siaga 2
2019-02-07,12:00:00PM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1970,Status : Siaga 3
2019-02-07,12:10:00PM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1850,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,12:10:00PM,PS. Angke Hulu,Angke,-6.220047,106.694137,510,Status : Normal
2019-02-07,12:10:00PM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,840,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,12:10:00PM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,12:10:00PM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,750,Status : Normal
2019-02-07,12:00:00PM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,12:10:00PM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,12:10:00PM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2530,Status : Siaga 3
2019-02-07,12:10:00PM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1570,Status : Siaga 2
2019-02-07,12:10:00PM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1290,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,12:20:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,1:10:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,12:20:00PM,PS. Depok,Ciliwung,-6.40042,106.831524,760,Status : Normal
2019-02-07,12:20:00PM,PA. Manggarai,Ciliwung,-6.207825,106.848458,5850,Status : Normal
2019-02-07,11:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,290,Status : Normal
2019-02-07,12:20:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,-500,Status : Normal
2019-02-07,12:20:00PM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,12:10:00PM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020,Status : Siaga 2
2019-02-07,12:20:00PM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1960,Status : Siaga 3
2019-02-07,12:20:00PM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1840,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,12:20:00PM,PS. Angke Hulu,Angke,-6.220047,106.694137,510,Status : Normal
2019-02-07,12:20:00PM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,730,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,12:20:00PM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3310,Status : Normal
2019-02-07,12:20:00PM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,730,Status : Normal
2019-02-07,12:00:00PM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,12:20:00PM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1810,Status : Normal
2019-02-07,12:10:00PM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2530,Status : Siaga 3
2019-02-07,12:20:00PM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1610,Status : Siaga 2
2019-02-07,12:20:00PM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1300,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-07,12:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,120,Status : Normal
2019-02-07,1:10:00PM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,110,Status : Normal
2019-02-07,12:30:00PM,PS. Depok,Ciliwung,-6.40042,106.831524,980,Status : Normal
