nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-15 21:37:18",2550,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-15 22:40:00",1610,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-15 22:40:00",1790,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-15 22:20:00",1910,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-15 23:10:00",130,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-15 23:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-15 23:10:00",5840,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-15 21:34:57",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-15 23:10:00",240,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-15 23:00:00",3150,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-15 23:10:00",1910,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-15 21:30:12",1900,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-15 23:10:00",-1960,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-15 15:00:34",650,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-15 21:34:36",400,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-15 23:10:00",370,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-15 21:50:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-15 23:10:00",540,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-15 23:10:00",1890,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-15 21:37:18",2550,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-15 23:10:00",1620,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-15 23:10:00",1790,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-15 22:20:00",1910,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-15 23:40:00",120,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-15 23:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-15 23:40:00",5900,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-15 21:34:57",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-15 23:40:00",250,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-15 23:40:00",3150,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-15 23:40:00",1880,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-15 21:30:12",1900,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-15 23:40:00",-1970,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-15 15:00:34",650,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-15 21:34:36",400,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-15 23:40:00",370,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-15 21:50:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-15 23:40:00",520,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-15 23:30:00",1880,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-15 21:37:18",2550,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-15 23:40:00",1630,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-15 23:40:00",1800,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-15 23:40:00",1860,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 00:10:00",120,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 00:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 00:10:00",5980,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-15 21:34:57",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 00:10:00",260,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 00:10:00",3160,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 00:00:00",1870,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-15 21:30:12",1900,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 00:10:00",-1970,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-15 15:00:34",650,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-15 21:34:36",400,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 00:10:00",370,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-15 21:50:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 00:10:00",520,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 00:10:00",1870,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-15 21:37:18",2550,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 00:10:00",1630,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 00:10:00",1780,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 00:10:00",1860,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 00:40:00",120,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 00:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 00:40:00",6090,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-15 21:34:57",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 00:40:00",260,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 00:40:00",3150,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 00:00:00",1870,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-15 21:30:12",1900,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 00:40:00",-1940,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-15 15:00:34",650,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-15 21:34:36",400,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 00:40:00",360,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-16 00:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 00:30:00",500,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 00:40:00",1860,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-15 21:37:18",2550,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 00:40:00",1580,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 00:40:00",1740,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 00:30:00",1890,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 01:10:00",120,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 01:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 01:10:00",6200,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-16 23:00:10",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 01:10:00",270,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 01:10:00",3220,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 23:00:10",1800,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-16 23:00:00",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 01:10:00",-1940,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-15 15:00:34",650,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-16 23:00:00",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 01:10:00",360,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-16 01:00:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 01:10:00",480,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 01:10:00",1860,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-16 23:00:19",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 01:10:00",1560,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 01:10:00",1690,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 01:10:00",2040,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 01:30:00",130,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 01:30:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 01:40:00",5810,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-16 23:00:10",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 01:40:00",270,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 01:40:00",3300,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 23:00:10",1800,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-16 23:00:00",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 01:40:00",-1920,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-16 01:02:57",1250,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-16 23:00:00",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 01:30:00",330,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-16 01:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 01:40:00",450,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 01:40:00",1850,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-16 23:00:19",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 01:40:00",1530,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 01:40:00",1690,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 01:30:00",1930,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 02:10:00",120,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 02:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 02:10:00",5840,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-16 23:00:10",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 02:10:00",270,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 02:10:00",3400,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 23:00:10",1800,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-16 23:00:00",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 02:10:00",-1910,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-16 01:02:57",1250,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-16 23:00:00",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 02:10:00",330,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-16 01:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 02:10:00",440,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 02:10:00",1840,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-16 23:00:19",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 02:10:00",1520,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 02:10:00",1690,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 02:10:00",1910,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 02:40:00",120,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 02:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 02:40:00",6020,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-16 23:00:10",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 02:30:00",280,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 02:40:00",3470,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 23:00:10",1800,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-16 23:00:00",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 02:40:00",-1900,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-16 01:02:57",1250,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-16 23:00:00",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 02:40:00",330,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-16 02:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 02:30:00",430,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 02:40:00",1840,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-16 23:00:19",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 02:40:00",1520,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 02:40:00",1720,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 02:40:00",1900,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 03:10:00",110,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 03:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 03:10:00",6020,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-16 23:00:10",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 03:10:00",280,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 03:10:00",3570,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 23:00:10",1800,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-16 23:00:00",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 03:10:00",-1870,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-16 01:02:57",1250,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-16 23:00:00",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 03:10:00",360,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-16 03:10:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 03:10:00",460,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 03:10:00",1830,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-16 23:00:19",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 03:10:00",1550,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 03:10:00",1730,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 03:10:00",1880,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 03:40:00",110,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 03:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 03:40:00",5880,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-16 23:00:10",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 03:40:00",280,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 03:40:00",3640,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-16 23:00:10",1800,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-16 23:00:00",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-16 03:30:00",-1860,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-16 03:19:38",1150,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-16 23:00:00",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-16 03:40:00",340,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-15 14:00:50",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-16 03:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-16 03:40:00",480,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-15 08:03:35",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-16 03:40:00",1830,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-16 23:00:19",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-16 03:40:00",1570,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-16 03:40:00",1740,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-16 03:40:00",1870,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-16 04:10:00",100,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-16 04:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-16 04:10:00",5460,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-16 23:00:10",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-16 04:10:00",280,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-16 04:10:00",3700,"Status : Normal"
